ticker,date,B&H,Opt Stp,Stress,StressVol,,date, B&H , Opt Stp , Stress , StressVol , B&H , Opt Stp , Stress , StressVol 
WBD,4/26/22,-2.350000381,-2.729999542,-4.199999809,-2.729999542,,4/26/22," $1,461 "," $2,256 "," $2,300 "," $2,408 ",-0.161%,-0.121%,-0.182%,-0.113%
BA,4/27/22,1.629989624,-21.15000916,1.629989624,-25.07000732,,4/27/22," $1,463 "," $2,235 "," $2,302 "," $2,383 ",0.112%,-0.938%,0.071%,-1.041%
CHRW,4/27/22,-1.120193481,7.08821106,-1.120193481,7.08821106,,4/27/22," $1,462 "," $2,242 "," $2,301 "," $2,390 ",-0.077%,0.317%,-0.049%,0.297%
BAX,4/28/22,-10.43334579,4.666412354,-10.43334579,4.666412354,,4/28/22," $1,451 "," $2,247 "," $2,290 "," $2,394 ",-0.714%,0.208%,-0.454%,0.195%
FTV,4/28/22,3.866710663,3.866710663,3.866710663,3.866710663,,4/28/22," $1,455 "," $2,250 "," $2,294 "," $2,398 ",0.266%,0.172%,0.169%,0.161%
IP,4/28/22,-3.614192963,2.067760468,-3.50579071,1.520816803,,4/28/22," $1,451 "," $2,252 "," $2,291 "," $2,400 ",-0.248%,0.092%,-0.153%,0.063%
LUV,4/28/22,-8.413734436,-2.952014923,-4.394374847,-2.952014923,,4/28/22," $1,443 "," $2,249 "," $2,286 "," $2,397 ",-0.580%,-0.131%,-0.192%,-0.123%
PCG,4/28/22,-2.146252632,-0.838535309,-1.157977104,-0.838535309,,4/28/22," $1,441 "," $2,249 "," $2,285 "," $2,396 ",-0.149%,-0.037%,-0.051%,-0.035%
SWK,4/28/22,-25.67795563,-18.95996094,-22.78290558,-15.11842346,,4/28/22," $1,415 "," $2,230 "," $2,262 "," $2,381 ",-1.782%,-0.843%,-0.997%,-0.631%
TXT,4/28/22,-7.233306885,-3.501487732,-9.776229858,-7.751152039,,4/28/22," $1,408 "," $2,226 "," $2,252 "," $2,373 ",-0.511%,-0.157%,-0.432%,-0.326%
XEL,4/28/22,-1.995613098,-3.339874268,-6.0210495,-2.551300049,,4/28/22," $1,406 "," $2,223 "," $2,246 "," $2,371 ",-0.142%,-0.150%,-0.267%,-0.108%
CHTR,4/29/22,3.610015869,42.90002441,74.3500061,39.74002075,,4/29/22," $1,410 "," $2,266 "," $2,321 "," $2,410 ",0.257%,1.930%,3.310%,1.676%
LYB,4/29/22,-9.926292419,8.473968506,8.473968506,4.156234741,,4/29/22," $1,400 "," $2,274 "," $2,329 "," $2,415 ",-0.704%,0.374%,0.365%,0.172%
BEN,5/3/22,1.191278458,1.191278458,1.191278458,1.191278458,,5/3/22," $1,401 "," $2,275 "," $2,330 "," $2,416 ",0.085%,0.052%,0.051%,0.049%
BIIB,5/3/22,1.790008545,-18.16000366,-12.08999634,-12.08999634,,5/3/22," $1,403 "," $2,257 "," $2,318 "," $2,404 ",0.128%,-0.798%,-0.519%,-0.500%
CMS,5/3/22,1.396652222,4.375450134,4.375450134,4.375450134,,5/3/22," $1,404 "," $2,262 "," $2,323 "," $2,408 ",0.100%,0.194%,0.189%,0.182%
DVN,5/3/22,-2.305156708,5.848949432,11.1051712,5.848949432,,5/3/22," $1,402 "," $2,267 "," $2,334 "," $2,414 ",-0.164%,0.259%,0.478%,0.243%
EL,5/3/22,35.599823,35.599823,35.599823,35.599823,,5/3/22," $1,437 "," $2,303 "," $2,369 "," $2,449 ",2.540%,1.570%,1.525%,1.475%
FIS,5/3/22,-2.461357117,-2.461357117,-2.461357117,-2.461357117,,5/3/22," $1,435 "," $2,301 "," $2,367 "," $2,447 ",-0.171%,-0.107%,-0.104%,-0.100%
MOS,5/3/22,-14.76198196,-13.38589096,-22.93250275,-11.41133881,,5/3/22," $1,420 "," $2,287 "," $2,344 "," $2,436 ",-1.029%,-0.582%,-0.969%,-0.466%
PARA,5/3/22,-4.065555573,-2.993494034,3.781742096,-2.28969574,,5/3/22," $1,416 "," $2,284 "," $2,348 "," $2,433 ",-0.286%,-0.131%,0.161%,-0.094%
TAP,5/3/22,1.053592682,2.934711456,2.934711456,2.015853882,,5/3/22," $1,417 "," $2,287 "," $2,351 "," $2,435 ",0.074%,0.128%,0.125%,0.083%
CVS,5/4/22,1.300247192,-2.638755798,-6.085876465,-2.871040344,,5/4/22," $1,418 "," $2,285 "," $2,345 "," $2,432 ",0.092%,-0.115%,-0.259%,-0.118%
DOC,5/4/22,-4.545228958,-1.742603302,-1.742603302,-0.707241058,,5/4/22," $1,414 "," $2,283 "," $2,343 "," $2,432 ",-0.320%,-0.076%,-0.074%,-0.029%
PNW,5/4/22,1.755874634,3.24156189,-7.557613373,3.24156189,,5/4/22," $1,416 "," $2,286 "," $2,335 "," $2,435 ",0.124%,0.142%,-0.323%,0.133%
PSA,5/4/22,-7.243835449,-36.67480469,-36.67480469,-16.17123413,,5/4/22," $1,408 "," $2,249 "," $2,299 "," $2,419 ",-0.512%,-1.604%,-1.570%,-0.664%
XYL,5/4/22,5.270385742,-12.69577789,-16.49198914,-9.592445374,,5/4/22," $1,414 "," $2,237 "," $2,282 "," $2,409 ",0.374%,-0.564%,-0.717%,-0.397%
BDX,5/5/22,-6.069091797,-9.226425171,-16.41355896,-7.195465088,,5/5/22," $1,408 "," $2,227 "," $2,266 "," $2,402 ",-0.429%,-0.413%,-0.719%,-0.299%
D,5/5/22,-0.894012451,-5.484733582,-7.042137146,-5.484733582,,5/5/22," $1,407 "," $2,222 "," $2,259 "," $2,397 ",-0.064%,-0.246%,-0.311%,-0.228%
EVRG,5/5/22,0.498069763,-4.029560089,-5.844284058,-4.029560089,,5/5/22," $1,407 "," $2,218 "," $2,253 "," $2,393 ",0.035%,-0.181%,-0.259%,-0.168%
FRT,5/5/22,-10.27560425,-5.500389099,-7.937957764,-5.500389099,,5/5/22," $1,397 "," $2,212 "," $2,245 "," $2,387 ",-0.730%,-0.248%,-0.352%,-0.230%
ILMN,5/5/22,-62.52919006,-41.50778198,-62.52919006,-62.52919006,,5/5/22," $1,334 "," $2,171 "," $2,182 "," $2,324 ",-4.476%,-1.876%,-2.785%,-2.620%
K,5/5/22,3.63923645,3.718406677,4.441474915,3.718406677,,5/5/22," $1,338 "," $2,175 "," $2,187 "," $2,328 ",0.273%,0.171%,0.204%,0.160%
MNST,5/5/22,6.659999847,2.924999237,7.935001373,4.159999847,,5/5/22," $1,345 "," $2,178 "," $2,195 "," $2,332 ",0.498%,0.135%,0.363%,0.179%
PPL,5/5/22,0.411432266,1.329446793,1.643341064,1.05247879,,5/5/22," $1,345 "," $2,179 "," $2,196 "," $2,333 ",0.031%,0.061%,0.075%,0.045%
VTR,5/6/22,-6.945892334,-3.999671936,-7.157302856,-3.999671936,,5/6/22," $1,338 "," $2,175 "," $2,189 "," $2,329 ",-0.516%,-0.184%,-0.326%,-0.171%
VTRS,5/9/22,-0.258746147,-0.258746147,-0.258746147,1.338878632,,5/9/22," $1,338 "," $2,175 "," $2,189 "," $2,331 ",-0.019%,-0.012%,-0.012%,0.057%
NCLH,5/10/22,-4.109998703,-2.919999123,-5.089999199,-2.919999123,,5/10/22," $1,334 "," $2,172 "," $2,184 "," $2,328 ",-0.307%,-0.134%,-0.233%,-0.125%
VFC,5/19/22,4.02571106,6.084907532,6.084907532,3.851669312,,5/19/22," $1,338 "," $2,178 "," $2,190 "," $2,332 ",0.302%,0.280%,0.279%,0.165%
CPB,6/8/22,2.274345398,2.358833313,3.513469696,-1.984165192,,6/8/22," $1,340 "," $2,180 "," $2,194 "," $2,330 ",0.170%,0.108%,0.160%,-0.085%
MKC,6/29/22,-12.2826004,6.327957153,4.861747742,-4.117713928,,6/29/22," $1,328 "," $2,186 "," $2,198 "," $2,326 ",-0.917%,0.290%,0.222%,-0.177%
WBA,6/30/22,-3.421199799,2.390335083,3.678806305,1.528392792,,6/30/22," $1,324 "," $2,189 "," $2,202 "," $2,327 ",-0.258%,0.109%,0.167%,0.066%
HAS,7/19/22,-12.39883423,4.382392883,4.382392883,4.382392883,,7/19/22," $1,312 "," $2,193 "," $2,206 "," $2,331 ",-0.936%,0.200%,0.199%,0.188%
BIIB,7/20/22,66.06999207,9.809997559,13.54998779,6.569992065,,7/20/22," $1,378 "," $2,203 "," $2,220 "," $2,338 ",5.036%,0.447%,0.614%,0.282%
CMA,7/20/22,-9.775676727,6.609886169,5.848602295,4.639457703,,7/20/22," $1,368 "," $2,210 "," $2,226 "," $2,343 ",-0.709%,0.300%,0.263%,0.198%
AAL,7/21/22,-0.619999886,-2.220000267,-0.619999886,-1.869999886,,7/21/22," $1,368 "," $2,207 "," $2,225 "," $2,341 ",-0.045%,-0.100%,-0.028%,-0.080%
PM,7/21/22,-6.594017029,4.542472839,6.652114868,4.68611908,,7/21/22," $1,361 "," $2,212 "," $2,232 "," $2,346 ",-0.482%,0.206%,0.299%,0.200%
MMM,7/26/22,-15.85061646,6.503372192,6.714363098,5.553855896,,7/26/22," $1,345 "," $2,219 "," $2,239 "," $2,351 ",-1.165%,0.294%,0.301%,0.237%
BA,7/27/22,-22.30000305,-24.83000183,-22.30000305,-24.83000183,,7/27/22," $1,323 "," $2,194 "," $2,216 "," $2,326 ",-1.658%,-1.119%,-0.996%,-1.056%
CHRW,7/27/22,-11.88922882,6.583465576,6.583465576,6.583465576,,7/27/22," $1,311 "," $2,200 "," $2,223 "," $2,333 ",-0.899%,0.300%,0.297%,0.283%
LW,7/27/22,5.127632141,6.203796387,5.127632141,6.203796387,,7/27/22," $1,316 "," $2,206 "," $2,228 "," $2,339 ",0.391%,0.282%,0.231%,0.266%
BAX,7/28/22,-17.93264389,-5.079113007,-8.332199097,-5.079113007,,7/28/22," $1,298 "," $2,201 "," $2,220 "," $2,334 ",-1.362%,-0.230%,-0.374%,-0.217%
BEN,7/28/22,-3.338567734,1.254720688,1.663869858,1.254720688,,7/28/22," $1,295 "," $2,203 "," $2,221 "," $2,335 ",-0.257%,0.057%,0.075%,0.054%
CMS,7/28/22,-10.82114029,2.701301575,-5.964756012,2.305244446,,7/28/22," $1,284 "," $2,205 "," $2,215 "," $2,338 ",-0.836%,0.123%,-0.269%,0.099%
FTV,7/28/22,0.236362457,2.786422729,2.786422729,1.963386536,,7/28/22," $1,284 "," $2,208 "," $2,218 "," $2,339 ",0.018%,0.126%,0.126%,0.084%
IP,7/28/22,-8.742019653,2.204624176,-6.696949005,-2.634178162,,7/28/22," $1,276 "," $2,210 "," $2,211 "," $2,337 ",-0.681%,0.100%,-0.302%,-0.113%
LUV,7/28/22,-2.750083923,-3.87512207,-6.519439697,-3.288574219,,7/28/22," $1,273 "," $2,206 "," $2,205 "," $2,334 ",-0.216%,-0.175%,-0.295%,-0.141%
PCG,7/28/22,4.591982841,1.128029823,1.607193947,1.128029823,,7/28/22," $1,277 "," $2,208 "," $2,207 "," $2,335 ",0.361%,0.051%,0.073%,0.048%
SWK,7/28/22,-20.611763,-13.31682587,-13.31682587,-8.870773315,,7/28/22," $1,257 "," $2,194 "," $2,193 "," $2,326 ",-1.614%,-0.603%,-0.604%,-0.380%
TXT,7/28/22,1.078269958,-5.320068359,1.078269958,-5.320068359,,7/28/22," $1,258 "," $2,189 "," $2,194 "," $2,320 ",0.086%,-0.242%,0.049%,-0.229%
VFC,7/28/22,-18.29012871,-4.95930481,-4.95930481,-3.55280304,,7/28/22," $1,240 "," $2,184 "," $2,189 "," $2,317 ",-1.454%,-0.227%,-0.226%,-0.153%
XEL,7/28/22,-7.985679626,2.70980835,4.186180115,2.70980835,,7/28/22," $1,232 "," $2,187 "," $2,194 "," $2,320 ",-0.644%,0.124%,0.191%,0.117%
CHTR,7/29/22,-63.86001587,46.01998901,46.01998901,27.3500061,,7/29/22," $1,168 "," $2,233 "," $2,240 "," $2,347 ",-5.185%,2.105%,2.098%,1.179%
LYB,7/29/22,-9.082435608,-8.161514282,-9.082435608,-11.70841217,,7/29/22," $1,159 "," $2,225 "," $2,230 "," $2,335 ",-0.778%,-0.366%,-0.406%,-0.499%
DVN,8/2/22,7.409698486,6.459899902,11.59948349,6.459899902,,8/2/22," $1,166 "," $2,231 "," $2,242 "," $2,342 ",0.639%,0.290%,0.520%,0.277%
MOS,8/2/22,0.772830963,9.288593292,0.772830963,8.094074249,,8/2/22," $1,167 "," $2,240 "," $2,243 "," $2,350 ",0.066%,0.416%,0.034%,0.346%
TAP,8/2/22,-4.030033112,3.077980042,-5.104839325,3.077980042,,8/2/22," $1,163 "," $2,243 "," $2,238 "," $2,353 ",-0.345%,0.137%,-0.228%,0.131%
XYL,8/2/22,10.26417542,4.986808777,10.26417542,4.986808777,,8/2/22," $1,173 "," $2,248 "," $2,248 "," $2,358 ",0.883%,0.222%,0.459%,0.212%
CVS,8/3/22,-3.734092712,4.682067871,-12.2705307,4.682067871,,8/3/22," $1,169 "," $2,253 "," $2,236 "," $2,363 ",-0.318%,0.208%,-0.546%,0.199%
PNW,8/3/22,-5.408332825,-3.68473053,-5.158607483,2.330589294,,8/3/22," $1,164 "," $2,249 "," $2,231 "," $2,365 ",-0.463%,-0.164%,-0.231%,0.099%
PPL,8/3/22,-1.660736084,1.210773468,-2.646162033,1.210773468,,8/3/22," $1,162 "," $2,251 "," $2,228 "," $2,366 ",-0.143%,0.054%,-0.119%,0.051%
BDX,8/4/22,-21.79241943,10.84909058,10.84909058,5.870895386,,8/4/22," $1,140 "," $2,261 "," $2,239 "," $2,372 ",-1.875%,0.482%,0.487%,0.248%
DOC,8/4/22,-2.337812424,-3.411941528,-2.337812424,-2.834255219,,8/4/22," $1,138 "," $2,258 "," $2,236 "," $2,369 ",-0.205%,-0.151%,-0.104%,-0.119%
EVRG,8/4/22,-5.939826965,2.923709869,3.362979889,2.428791046,,8/4/22," $1,132 "," $2,261 "," $2,240 "," $2,372 ",-0.522%,0.129%,0.150%,0.103%
FIS,8/4/22,-36.87231827,3.717453003,5.868667603,3.123046875,,8/4/22," $1,095 "," $2,265 "," $2,246 "," $2,375 ",-3.257%,0.164%,0.262%,0.132%
FRT,8/4/22,-4.126350403,-9.799057007,-14.67460632,7.313781738,,8/4/22," $1,091 "," $2,255 "," $2,231 "," $2,382 ",-0.377%,-0.433%,-0.653%,0.308%
K,8/4/22,-3.265766144,2.485176086,2.485176086,1.473655701,,8/4/22," $1,088 "," $2,257 "," $2,233 "," $2,383 ",-0.299%,0.110%,0.111%,0.062%
MNST,8/4/22,-2.635002136,-3.465000153,-2.635002136,-3.465000153,,8/4/22," $1,085 "," $2,254 "," $2,231 "," $2,380 ",-0.242%,-0.153%,-0.118%,-0.145%
PARA,8/4/22,-7.898960114,-4.66293335,-3.99274826,-2.462734222,,8/4/22," $1,077 "," $2,249 "," $2,227 "," $2,378 ",-0.728%,-0.207%,-0.179%,-0.103%
WBD,8/4/22,-5.509999275,-4.379999161,-5.68999958,-3.459999084,,8/4/22," $1,072 "," $2,245 "," $2,221 "," $2,374 ",-0.511%,-0.195%,-0.256%,-0.146%
PSA,8/5/22,-43.07446289,-35.80664063,-42.46871948,-31.84667969,,8/5/22," $1,029 "," $2,209 "," $2,179 "," $2,342 ",-4.018%,-1.595%,-1.912%,-1.341%
VTR,8/5/22,-8.315986633,-4.062591553,-4.062591553,2.354450226,,8/5/22," $1,021 "," $2,205 "," $2,175 "," $2,345 ",-0.808%,-0.184%,-0.186%,0.101%
D,8/8/22,-12.41149902,3.676177979,3.676177979,2.951812744,,8/8/22," $1,008 "," $2,209 "," $2,178 "," $2,348 ",-1.216%,0.167%,0.169%,0.126%
VTRS,8/8/22,0.920853615,0.794247627,0.794247627,0.620791435,,8/8/22," $1,009 "," $2,209 "," $2,179 "," $2,348 ",0.091%,0.036%,0.036%,0.026%
NCLH,8/9/22,5.180000305,3.829999924,5.180000305,3.38999939,,8/9/22," $1,014 "," $2,213 "," $2,184 "," $2,352 ",0.513%,0.173%,0.238%,0.144%
ILMN,8/11/22,-15.08753967,-15.08753967,-15.08753967,-15.08753967,,8/11/22, $999 ," $2,198 "," $2,169 "," $2,336 ",-1.488%,-0.682%,-0.691%,-0.642%
EL,8/18/22,-88.45489502,-15.85443115,-15.85443115,-15.85443115,,8/18/22, $911 ," $2,182 "," $2,153 "," $2,321 ",-8.853%,-0.721%,-0.731%,-0.679%
CPB,9/1/22,6.801933289,-1.96194458,-1.96194458,-1.436260223,,9/1/22, $917 ," $2,180 "," $2,151 "," $2,319 ",0.747%,-0.090%,-0.091%,-0.062%
LW,10/5/22,13.84712982,5.703819275,7.567947388,5.703819275,,10/5/22, $931 ," $2,186 "," $2,159 "," $2,325 ",1.509%,0.262%,0.352%,0.246%
MKC,10/6/22,1.681625366,5.355621338,7.590332031,5.355621338,,10/6/22, $933 ," $2,191 "," $2,167 "," $2,330 ",0.181%,0.245%,0.352%,0.230%
WBA,10/13/22,1.757137299,2.634544373,6.842609406,3.075130463,,10/13/22, $935 ," $2,194 "," $2,173 "," $2,333 ",0.188%,0.120%,0.316%,0.132%
HAS,10/18/22,-5.467407227,-6.582431793,-3.569206238,-3.569206238,,10/18/22, $929 ," $2,187 "," $2,170 "," $2,330 ",-0.585%,-0.300%,-0.164%,-0.153%
TFC,10/18/22,4.424533844,-2.661449432,4.013748169,-2.661449432,,10/18/22, $934 ," $2,185 "," $2,174 "," $2,327 ",0.476%,-0.122%,0.185%,-0.114%
CMA,10/19/22,2.631580353,6.204502106,3.088703156,-2.610054016,,10/19/22, $936 ," $2,191 "," $2,177 "," $2,324 ",0.282%,0.284%,0.142%,-0.112%
AAL,10/20/22,3.150000572,1.470000267,3.369999886,1.470000267,,10/20/22, $939 ," $2,192 "," $2,180 "," $2,326 ",0.336%,0.067%,0.155%,0.063%
PM,10/20/22,16.65406799,6.829093933,6.829093933,4.142982483,,10/20/22, $956 ," $2,199 "," $2,187 "," $2,330 ",1.773%,0.311%,0.313%,0.178%
BIIB,10/25/22,5.420013428,25.5,5.420013428,25.5,,10/25/22, $962 ," $2,225 "," $2,193 "," $2,356 ",0.567%,1.159%,0.248%,1.094%
MMM,10/25/22,-1.639427185,11.02375793,-1.639427185,11.02375793,,10/25/22, $960 ," $2,236 "," $2,191 "," $2,367 ",-0.170%,0.495%,-0.075%,0.468%
BA,10/26/22,78.88999939,22.96000671,43.79000854,22.96000671,,10/26/22," $1,039 "," $2,259 "," $2,235 "," $2,390 ",8.218%,1.027%,1.999%,0.970%
FTV,10/26/22,3.276210785,5.221569061,5.221569061,5.221569061,,10/26/22," $1,042 "," $2,264 "," $2,240 "," $2,395 ",0.315%,0.231%,0.234%,0.219%
VFC,10/26/22,0.763813019,0.763813019,0.763813019,0.763813019,,10/26/22," $1,043 "," $2,265 "," $2,241 "," $2,396 ",0.073%,0.034%,0.034%,0.032%
CMS,10/27/22,7.202583313,4.86397171,7.202583313,7.373706818,,10/27/22," $1,050 "," $2,270 "," $2,248 "," $2,403 ",0.691%,0.215%,0.321%,0.308%
IP,10/27/22,8.550403595,4.204460144,8.550403595,3.640415192,,10/27/22," $1,059 "," $2,274 "," $2,256 "," $2,407 ",0.814%,0.185%,0.380%,0.151%
LUV,10/27/22,0.571292877,3.3943367,0.571292877,4.442451477,,10/27/22," $1,059 "," $2,277 "," $2,257 "," $2,411 ",0.054%,0.149%,0.025%,0.185%
PCG,10/27/22,-0.099826813,-0.099826813,-0.099826813,-0.099826813,,10/27/22," $1,059 "," $2,277 "," $2,257 "," $2,411 ",-0.009%,-0.004%,-0.004%,-0.004%
SWK,10/27/22,19.83621216,13.23422241,15.36237335,10.31154633,,10/27/22," $1,079 "," $2,290 "," $2,272 "," $2,421 ",1.873%,0.581%,0.681%,0.428%
TXT,10/27/22,4.321464539,2.655158997,7.715934753,5.669654846,,10/27/22," $1,083 "," $2,293 "," $2,280 "," $2,427 ",0.401%,0.116%,0.340%,0.234%
XEL,10/27/22,5.664176941,5.511497498,7.843986511,5.511497498,,10/27/22," $1,089 "," $2,299 "," $2,288 "," $2,432 ",0.523%,0.240%,0.344%,0.227%
CHTR,10/28/22,26.17001343,-63.27999878,-63.27999878,-39.8999939,,10/28/22," $1,115 "," $2,235 "," $2,225 "," $2,393 ",2.403%,-2.753%,-2.766%,-1.640%
LYB,10/28/22,19.60738373,5.169906616,5.169906616,5.169906616,,10/28/22," $1,135 "," $2,240 "," $2,230 "," $2,398 ",1.758%,0.231%,0.232%,0.216%
BEN,11/1/22,8.30812645,2.771633148,4.355422974,2.771633148,,11/1/22," $1,143 "," $2,243 "," $2,234 "," $2,400 ",0.732%,0.124%,0.195%,0.116%
TAP,11/1/22,4.95790863,3.994861603,4.95790863,5.250389099,,11/1/22," $1,148 "," $2,247 "," $2,239 "," $2,406 ",0.434%,0.178%,0.222%,0.219%
XYL,11/1/22,2.465202332,7.845054626,2.465202332,6.941871643,,11/1/22," $1,150 "," $2,255 "," $2,241 "," $2,413 ",0.215%,0.349%,0.110%,0.289%
CHRW,11/2/22,13.89350128,9.617973328,11.48628235,9.617973328,,11/2/22," $1,164 "," $2,265 "," $2,253 "," $2,422 ",1.208%,0.427%,0.512%,0.399%
CVS,11/2/22,-6.793365479,4.559875488,-6.793365479,6.571876526,,11/2/22," $1,158 "," $2,269 "," $2,246 "," $2,429 ",-0.583%,0.201%,-0.302%,0.271%
DVN,11/2/22,-8.128681183,-7.304347992,-8.128681183,-7.304347992,,11/2/22," $1,149 "," $2,262 "," $2,238 "," $2,422 ",-0.702%,-0.322%,-0.362%,-0.301%
EL,11/2/22,77.04248047,28.11785889,19.99253845,19.99253845,,11/2/22," $1,226 "," $2,290 "," $2,258 "," $2,442 ",6.703%,1.243%,0.893%,0.826%
PARA,11/2/22,6.702093124,2.747751236,4.434093475,2.537124634,,11/2/22," $1,233 "," $2,293 "," $2,262 "," $2,444 ",0.546%,0.120%,0.196%,0.104%
PSA,11/2/22,10.46603394,21.7593689,28.43783569,18.43960571,,11/2/22," $1,244 "," $2,315 "," $2,291 "," $2,463 ",0.849%,0.949%,1.257%,0.754%
DOC,11/3/22,1.535171509,1.782421112,2.787885666,1.581325531,,11/3/22," $1,245 "," $2,316 "," $2,294 "," $2,464 ",0.123%,0.077%,0.122%,0.064%
FIS,11/3/22,8.794948578,9.818393707,14.60902786,6.469707489,,11/3/22," $1,254 "," $2,326 "," $2,308 "," $2,471 ",0.706%,0.424%,0.637%,0.263%
FRT,11/3/22,10.14581299,7.100128174,5.264846802,5.264846802,,11/3/22," $1,264 "," $2,333 "," $2,314 "," $2,476 ",0.809%,0.305%,0.228%,0.213%
ILMN,11/3/22,3.706222534,27.39299011,3.706222534,3.706222534,,11/3/22," $1,268 "," $2,361 "," $2,317 "," $2,480 ",0.293%,1.174%,0.160%,0.150%
K,11/3/22,-1.60735321,1.564746857,2.637237549,1.564746857,,11/3/22," $1,266 "," $2,362 "," $2,320 "," $2,481 ",-0.127%,0.066%,0.114%,0.063%
MNST,11/3/22,5.335002899,3.425003052,3.425003052,3.425003052,,11/3/22," $1,272 "," $2,366 "," $2,323 "," $2,485 ",0.421%,0.145%,0.148%,0.138%
PNW,11/3/22,6.033149719,5.000869751,6.033149719,7.128097534,,11/3/22," $1,278 "," $2,371 "," $2,329 "," $2,492 ",0.474%,0.211%,0.260%,0.287%
WBD,11/3/22,3.759999275,-1.539999962,-1.909999847,-1.539999962,,11/3/22," $1,281 "," $2,369 "," $2,327 "," $2,490 ",0.294%,-0.065%,-0.082%,-0.062%
D,11/4/22,-6.300640106,-8.37147522,-8.37147522,-3.825130463,,11/4/22," $1,275 "," $2,361 "," $2,319 "," $2,486 ",-0.492%,-0.353%,-0.360%,-0.154%
PPL,11/4/22,1.910253525,1.632991791,3.196601868,2.092857361,,11/4/22," $1,277 "," $2,362 "," $2,322 "," $2,488 ",0.150%,0.069%,0.138%,0.084%
VTR,11/4/22,11.21504211,5.435375214,7.479846954,5.015110016,,11/4/22," $1,288 "," $2,368 "," $2,330 "," $2,493 ",0.878%,0.230%,0.322%,0.202%
VTRS,11/7/22,0.325595856,0.544945717,0.839154243,0.434108734,,11/7/22," $1,288 "," $2,368 "," $2,331 "," $2,494 ",0.025%,0.023%,0.036%,0.017%
MOS,11/8/22,-1.185455322,-3.755844116,-7.873767853,-4.366252899,,11/8/22," $1,287 "," $2,365 "," $2,323 "," $2,489 ",-0.092%,-0.159%,-0.338%,-0.175%
NCLH,11/8/22,-2.460000992,-1.820000648,-2.960000992,-1.820000648,,11/8/22," $1,285 "," $2,363 "," $2,320 "," $2,488 ",-0.191%,-0.077%,-0.127%,-0.073%
BDX,11/10/22,19.58122253,19.53182983,25.44491577,19.53182983,,11/10/22," $1,304 "," $2,382 "," $2,345 "," $2,507 ",1.524%,0.827%,1.097%,0.785%
CPB,12/7/22,-2.542728424,-3.076004028,-3.076004028,-3.076004028,,12/7/22," $1,302 "," $2,379 "," $2,342 "," $2,504 ",-0.195%,-0.129%,-0.131%,-0.123%
LW,1/5/23,10.92114258,4.279891968,3.885246277,3.512435913,,1/5/23," $1,313 "," $2,383 "," $2,346 "," $2,508 ",0.839%,0.180%,0.166%,0.140%
WBA,1/5/23,-0.839164734,-0.839164734,-0.839164734,-0.839164734,,1/5/23," $1,312 "," $2,383 "," $2,345 "," $2,507 ",-0.064%,-0.035%,-0.036%,-0.033%
CMA,1/19/23,-21.22696304,4.115341187,6.47870636,4.115341187,,1/19/23," $1,291 "," $2,387 "," $2,352 "," $2,511 ",-1.618%,0.173%,0.276%,0.164%
TFC,1/19/23,-12.66388321,2.446456909,-5.153953552,2.446456909,,1/19/23," $1,278 "," $2,389 "," $2,347 "," $2,513 ",-0.981%,0.103%,-0.219%,0.097%
MMM,1/24/23,-3.55657196,-3.55657196,-3.55657196,-3.55657196,,1/24/23," $1,274 "," $2,386 "," $2,343 "," $2,510 ",-0.278%,-0.149%,-0.152%,-0.142%
BA,1/25/23,-9.649993896,-9.649993896,-9.649993896,-9.649993896,,1/25/23," $1,265 "," $2,376 "," $2,333 "," $2,500 ",-0.757%,-0.405%,-0.412%,-0.384%
TXT,1/25/23,-4.565002441,4.393196106,-4.565002441,4.393196106,,1/25/23," $1,260 "," $2,380 "," $2,329 "," $2,505 ",-0.361%,0.185%,-0.196%,0.176%
AAL,1/26/23,-3.730000496,-1.760000229,-2.750000954,-1.760000229,,1/26/23," $1,257 "," $2,379 "," $2,326 "," $2,503 ",-0.296%,-0.074%,-0.118%,-0.070%
LUV,1/26/23,-5.470396042,-2.662153244,-4.323776245,-2.360923767,,1/26/23," $1,251 "," $2,376 "," $2,322 "," $2,500 ",-0.435%,-0.112%,-0.186%,-0.094%
MKC,1/26/23,7.471221924,7.471221924,7.471221924,7.471221924,,1/26/23," $1,259 "," $2,383 "," $2,329 "," $2,508 ",0.597%,0.314%,0.322%,0.299%
XEL,1/26/23,1.916671753,-4.005756378,1.916671753,-4.005756378,,1/26/23," $1,260 "," $2,379 "," $2,331 "," $2,504 ",0.152%,-0.168%,0.082%,-0.160%
CHTR,1/27/23,-25.70999146,-31.86999512,-64.92001343,-26.80001831,,1/27/23," $1,235 "," $2,348 "," $2,266 "," $2,477 ",-2.040%,-1.339%,-2.785%,-1.070%
BEN,1/30/23,-4.500167847,-2.803789139,-3.921577454,2.384616852,,1/30/23," $1,230 "," $2,345 "," $2,262 "," $2,479 ",-0.364%,-0.119%,-0.173%,0.096%
IP,1/31/23,-7.78225708,-2.200714111,-6.060569763,-4.881587982,,1/31/23," $1,222 "," $2,343 "," $2,256 "," $2,475 ",-0.633%,-0.094%,-0.268%,-0.197%
CHRW,2/1/23,-8.678222656,2.973075867,2.973075867,2.16746521,,2/1/23," $1,214 "," $2,346 "," $2,259 "," $2,477 ",-0.710%,0.127%,0.132%,0.088%
